Fecha,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
2023-12-11 04:15:00,0.948,4.788,4.554,3.825,6.195,6.93,0.846,9.6075,0.396,6.58875
2023-12-11 04:20:00,0.936,5.508,4.626,3.675,6.09,6.93,0.858,8.7675,0.408,6.74625
2023-12-11 04:25:00,0.96,4.914,4.698,4.425,6.0375,6.825,0.858,9.765,0.396,6.5625
2023-12-11 04:30:00,0.96,3.888,4.482,4.575,6.195,6.6675,0.864,8.7675,0.372,6.195
2023-12-11 04:35:00,0.93,4.734,4.302,5.1,6.405,6.825,0.87,9.5025,0.432,6.5625
2023-12-11 04:40:00,0.972,5.382,4.176,4.65,6.3525,6.9825,0.87,8.505,0.36,5.9325
2023-12-11 04:45:00,0.96,4.932,4.284,4.875,6.7725,6.405,0.852,9.03,0.408,6.6675
2023-12-11 04:50:00,0.942,4.194,4.284,4.875,6.825,7.035,0.846,9.03,0.396,6.4575
2023-12-11 04:55:00,1.014,5.04,4.428,4.425,6.615,6.7725,0.846,9.1875,0.396,7.27125
2023-12-11 05:00:00,0.948,5.022,4.122,4.875,6.6675,6.6675,0.846,8.5575,0.384,7.42875
2023-12-11 05:05:00,0.984,4.104,4.122,3.975,7.035,6.5625,0.864,8.7675,0.372,7.27125
2023-12-11 05:10:00,0.96,4.824,4.32,4.575,6.93,7.035,0.864,8.7675,0.408,7.79625
2023-12-11 05:15:00,0.912,6.228,4.392,4.125,6.72,6.72,0.846,9.5025,0.348,7.58625
2023-12-11 05:20:00,0.972,5.868,4.554,4.725,6.6675,6.9825,0.858,10.5,0.42,6.95625
2023-12-11 05:25:00,0.966,6.318,5.004,4.05,6.93,6.72,0.858,10.4475,0.432,7.58625
2023-12-11 05:30:00,0.924,6.822,5.112,4.2,6.825,7.5075,0.858,8.8725,0.348,7.2975
2023-12-11 05:35:00,0.96,7.128,4.716,3.825,6.8775,7.77,0.876,10.08,0.42,7.56
2023-12-11 05:40:00,0.954,7.506,4.68,4.875,6.72,7.455,0.876,8.82,0.456,7.42875
2023-12-11 05:45:00,0.918,7.344,4.896,4.8,6.7725,7.35,0.858,9.8175,0.432,7.42875
2023-12-11 05:50:00,0.978,7.416,4.626,4.95,7.0875,7.6125,0.852,9.8175,0.396,7.53375
2023-12-11 05:55:00,0.96,7.488,4.662,4.875,8.4525,7.14,0.852,9.7125,0.408,8.61
2023-12-11 06:00:00,0.93,6.948,4.77,5.4,8.4525,7.4025,0.852,10.395,0.396,9.1875
2023-12-11 06:05:00,0.978,6.426,4.608,5.25,8.3475,7.14,0.87,11.445,0.408,10.0275
2023-12-11 06:10:00,0.93,6.786,4.266,4.8,7.0875,7.455,0.864,11.6025,0.396,10.185
2023-12-11 06:15:00,0.954,7.47,3.942,5.1,6.1425,7.4025,0.858,9.975,0.408,10.395
2023-12-11 06:20:00,0.672,9.306,4.212,4.65,6.8775,7.4025,0.852,11.3925,0.384,11.83875
2023-12-11 06:25:00,0.564,9.702,4.032,5.475,7.035,7.245,0.798,10.5525,0.348,12.41625
2023-12-11 06:30:00,0.594,9.72,4.23,4.95,7.035,7.35,0.762,11.55,0.42,12.39
2023-12-11 06:35:00,0.576,8.748,4.932,5.1,6.7725,6.72,0.756,12.18,0.552,12.78375
2023-12-11 06:40:00,0.546,8.478,5.076,4.65,7.5075,7.14,0.75,10.71,0.828,12.25875
2023-12-11 06:45:00,0.726,8.766,5.058,4.2,7.98,7.035,0.75,11.2875,0.816,12.285
2023-12-11 06:50:00,0.726,8.982,5.184,4.35,8.61,7.6125,0.744,12.39,0.828,12.7575
2023-12-11 06:55:00,0.708,8.514,5.526,3.9,9.66,8.6625,0.738,11.4975,0.816,12.2325
2023-12-11 07:00:00,0.786,9.036,5.868,4.8,8.925,8.505,0.744,12.81,0.852,12.81
2023-12-11 07:05:00,0.72,7.65,5.886,5.925,9.1875,8.505,0.738,11.97,0.876,13.57125
2023-12-11 07:10:00,0.738,8.73,5.706,6.375,9.765,8.8725,0.75,12.81,0.96,13.25625
2023-12-11 07:15:00,0.792,7.866,5.58,6.675,10.3425,8.8725,0.75,12.18,0.924,12.8625
2023-12-11 07:20:00,0.738,7.362,6.12,7.425,9.7125,9.45,0.75,12.5475,0.996,12.285
2023-12-11 07:25:00,0.768,7.974,6.552,6.75,10.815,9.8175,0.738,11.9175,0.984,12.31125
2023-12-11 07:30:00,0.762,8.28,6.534,6.75,10.7625,9.2925,0.75,12.6525,0.984,12.46875
2023-12-11 07:35:00,0.738,8.37,6.642,6.675,10.2375,8.7675,0.744,13.3875,1.02,12.10125
2023-12-11 07:40:00,0.756,8.748,6.336,6.825,11.445,8.82,0.75,13.125,1.02,12.39
2023-12-11 07:45:00,0.744,8.262,6.57,6.15,11.34,8.9775,0.744,11.76,0.972,12.285
2023-12-11 07:50:00,0.732,7.506,6.12,6.525,11.235,9.0825,0.75,12.7575,0.996,12.94125
2023-12-11 07:55:00,0.798,8.586,6.57,6.3,11.13,8.8725,0.756,13.23,0.984,13.86
2023-12-11 08:00:00,0.726,8.712,6.408,6.45,10.605,9.45,0.78,12.075,0.936,13.62375
2023-12-11 08:05:00,0.726,8.262,6.534,6.525,11.34,9.5025,0.744,13.8075,1.044,13.25625
2023-12-11 08:10:00,0.786,8.172,6.426,6.825,11.3925,9.5025,0.756,13.755,1.008,13.2825
2023-12-11 08:15:00,0.732,8.712,6.75,6.15,11.13,9.0825,0.756,13.3875,0.984,12.67875
2023-12-11 08:20:00,0.75,8.784,6.336,6.9,12.075,8.82,0.75,13.965,0.996,13.44
2023-12-11 08:25:00,0.762,7.488,6.57,6.9,11.76,9.2925,0.918,14.2275,1.044,13.51875
2023-12-11 08:30:00,0.72,7.686,6.768,6.975,11.3925,9.1875,1.038,13.7025,0.96,13.46625
2023-12-11 08:35:00,0.744,8.946,6.408,6.525,11.8125,9.0825,1.044,14.7,1.092,13.99125
2023-12-11 08:40:00,0.75,8.982,6.21,6.6,12.2325,9.45,1.038,13.1775,1.008,13.30875
2023-12-11 08:45:00,0.714,8.424,6.318,6.675,12.2325,10.1325,1.044,14.28,1.044,13.36125
2023-12-11 08:50:00,0.768,9.072,6.444,6.525,11.3925,9.7125,1.038,13.755,1.056,12.52125
2023-12-11 08:55:00,0.732,8.658,6.426,6.675,11.235,9.1875,1.032,14.8575,1.092,12.5475
2023-12-11 09:00:00,0.72,7.92,6.408,7.2,10.605,9.0825,1.032,14.3325,1.176,12.81
2023-12-11 09:05:00,0.774,8.136,6.858,7.5,11.655,8.82,1.038,13.545,1.2,12.99375
2023-12-11 09:10:00,0.72,8.478,6.804,6.675,11.6025,9.24,1.062,13.86,1.164,12.94125
2023-12-11 09:15:00,0.822,7.974,6.588,7.575,11.13,8.9775,1.044,14.2275,1.188,12.88875
2023-12-11 09:20:00,0.894,8.028,6.75,7.425,10.7625,9.3975,1.056,13.44,1.14,12.705
2023-12-11 09:25:00,0.846,8.388,7.038,7.5,10.5525,9.345,1.074,14.2275,1.212,12.18
2023-12-11 09:30:00,0.828,8.622,6.984,8.025,10.71,9.0825,1.134,14.91,1.128,12.52125
2023-12-11 09:35:00,0.762,7.848,6.678,7.65,11.6025,9.2925,1.176,13.86,1.128,12.41625
2023-12-11 09:40:00,0.75,7.992,6.804,7.5,11.1825,9.135,1.164,14.49,1.116,12.88875
2023-12-11 09:45:00,0.822,8.478,6.498,6.45,11.7075,9.1875,1.146,14.07,1.152,12.0225
2023-12-11 09:50:00,0.756,7.758,6.498,6.9,11.235,9.6075,1.146,13.755,1.068,12.41625
2023-12-11 09:55:00,0.786,7.974,6.462,6.525,11.97,9.7125,1.194,15.0675,1.38,12.99375
2023-12-11 10:00:00,0.852,8.298,6.282,6.825,10.7625,9.765,1.326,15.3825,1.212,12.94125
2023-12-11 10:05:00,0.774,8.208,6.3,6.9,11.8125,9.555,1.356,13.335,1.128,13.46625
2023-12-11 10:10:00,0.774,7.272,6.48,6.675,11.3925,9.3975,1.356,13.965,1.02,13.20375
2023-12-11 10:15:00,0.84,8.37,6.822,6.525,11.1825,9.555,1.302,14.805,0.924,13.965
2023-12-11 10:20:00,0.786,7.668,6.714,6.375,10.815,9.9225,1.482,14.5425,1.02,14.07
2023-12-11 10:25:00,0.804,7.38,6.804,7.2,10.605,10.08,1.518,15.3825,1.104,14.0175
2023-12-11 10:30:00,0.864,8.838,6.678,7.2,10.5,9.7125,1.482,15.96,1.2,13.15125
2023-12-11 10:35:00,0.84,8.928,6.516,7.275,10.3425,9.3975,1.518,14.28,1.152,13.09875
2023-12-11 10:40:00,0.876,8.1,6.606,6.975,11.34,9.3975,1.566,15.1725,1.104,12.6
2023-12-11 10:45:00,0.816,8.01,6.822,6.975,11.2875,9.7125,1.494,13.7025,1.044,12.9675
2023-12-11 10:50:00,0.828,8.82,6.552,6.9,11.13,10.2375,1.488,14.6475,1.2,12.52125
2023-12-11 10:55:00,0.876,8.046,7.524,7.125,11.0775,9.5025,1.482,15.015,1.14,13.04625
2023-12-11 11:00:00,0.84,7.974,7.128,7.2,10.5,9.5025,1.458,13.8075,1.116,12.9675
2023-12-11 11:05:00,0.846,8.91,7.29,6.975,11.655,9.3975,1.446,13.7025,1.068,11.865
2023-12-11 11:10:00,0.906,8.694,6.768,7.2,11.6025,9.0825,1.476,13.755,1.08,13.125
2023-12-11 11:15:00,0.84,7.542,6.624,7.35,11.8125,8.8725,1.53,13.125,1.104,13.36125
2023-12-11 11:20:00,0.846,8.01,6.786,7.425,10.605,8.7675,1.578,14.385,1.116,12.99375
2023-12-11 11:25:00,0.912,8.64,6.858,6.75,11.235,8.8725,1.524,15.225,1.032,13.02
2023-12-11 11:30:00,0.858,8.766,7.164,7.35,11.7075,9.66,1.512,14.5425,1.104,13.44
2023-12-11 11:35:00,0.936,8.208,6.858,6.825,11.55,9.45,1.5,14.2275,1.068,14.51625
2023-12-11 11:40:00,0.846,8.352,6.66,7.425,11.235,9.2925,1.512,15.2775,1.104,13.5975
2023-12-11 11:45:00,0.834,8.586,6.84,6.75,10.815,9.555,1.548,14.4375,1.056,13.83375
2023-12-11 11:50:00,0.93,8.316,6.858,7.95,12.075,9.345,1.512,14.9625,1.044,15.30375
2023-12-11 11:55:00,0.882,8.424,7.092,6.975,11.34,9.555,1.512,14.8575,1.02,13.65
2023-12-11 12:00:00,0.84,9.09,6.39,7.575,11.3925,9.3975,1.578,15.33,1.08,14.51625
2023-12-11 12:05:00,0.924,8.55,6.246,7.275,11.3925,9.24,1.578,14.7,1.068,16.09125
2023-12-11 12:10:00,0.846,8.136,6.21,6.825,10.5,9.3975,1.584,16.7475,1.008,14.175
2023-12-11 12:15:00,0.828,7.938,6.588,6.6,11.4975,9.45,1.674,14.91,1.116,14.0175
2023-12-11 12:20:00,0.912,8.622,6.714,6.525,11.13,9.45,1.62,14.7525,1.08,14.72625
2023-12-11 12:25:00,0.846,8.874,6.606,6.675,10.1325,9.66,1.578,15.435,0.996,13.46625
2023-12-11 12:30:00,0.87,8.82,6.606,6.0,11.3925,9.45,1.656,14.6475,1.068,14.77875
2023-12-11 12:35:00,0.87,9.126,6.552,7.35,12.18,9.8175,1.68,14.6475,1.008,15.77625
2023-12-11 12:40:00,0.87,8.946,6.426,6.825,11.9175,9.66,1.626,14.7525,1.092,15.4875
2023-12-11 12:45:00,0.948,8.64,6.426,7.575,12.495,9.2925,1.614,13.9125,1.008,14.1225
2023-12-11 12:50:00,0.834,8.964,6.552,6.525,12.075,9.555,1.662,14.7525,1.032,15.435
2023-12-11 12:55:00,0.852,8.748,6.786,8.025,11.865,8.7675,1.644,15.54,1.212,14.62125
2023-12-11 13:00:00,0.912,8.136,7.326,8.55,11.655,9.135,1.608,14.8575,1.032,15.015
2023-12-11 13:05:00,0.858,8.586,7.506,7.875,11.34,8.9775,1.602,14.6475,1.032,14.93625
2023-12-11 13:10:00,0.828,9.0,7.632,7.575,10.9725,9.345,1.656,15.12,1.164,14.07
2023-12-11 13:15:00,0.924,8.712,7.488,7.65,10.71,9.3975,1.668,14.6475,1.14,13.0725
2023-12-11 13:20:00,0.852,8.82,7.83,7.575,10.9725,9.7125,1.548,15.015,1.044,14.88375
2023-12-11 13:25:00,0.894,9.414,7.668,7.2,11.445,9.765,1.56,15.4875,1.212,14.14875
2023-12-11 13:30:00,0.942,9.09,7.83,7.8,11.13,8.8725,1.536,13.9125,1.464,14.20125
2023-12-11 13:35:00,0.876,8.604,7.254,6.975,11.025,8.925,1.608,14.0175,1.596,14.51625
2023-12-11 13:40:00,0.864,9.144,7.398,7.425,11.655,8.8725,1.596,14.6475,1.416,14.35875
2023-12-11 13:45:00,0.936,9.306,7.596,7.35,11.445,9.03,1.596,13.86,1.224,15.6975
2023-12-11 13:50:00,0.888,8.658,7.758,7.05,11.865,9.555,1.596,14.9625,1.032,15.33
2023-12-11 13:55:00,0.888,9.288,7.614,6.675,11.2875,9.345,1.596,15.4875,1.08,14.7
2023-12-11 14:00:00,0.954,9.216,7.362,6.825,11.655,10.0275,1.602,14.3325,1.128,15.015
2023-12-11 14:05:00,0.876,9.054,7.578,6.825,11.2875,10.0275,1.632,14.595,1.104,15.40875
2023-12-11 14:10:00,0.912,8.388,7.74,6.75,11.55,9.5025,1.608,15.0675,1.104,15.14625
2023-12-11 14:15:00,0.912,9.288,7.938,7.275,11.025,9.66,1.59,14.49,1.14,13.965
2023-12-11 14:20:00,0.894,9.252,7.83,6.3,12.2325,9.555,1.626,13.755,1.152,14.93625
2023-12-11 14:25:00,0.882,9.63,8.046,6.9,11.76,9.5025,1.662,15.1725,1.212,14.88375
2023-12-11 14:30:00,0.912,9.108,8.316,7.425,11.76,9.555,1.662,15.5925,1.068,14.67375
2023-12-11 14:35:00,0.942,9.162,8.136,7.125,12.3375,9.66,1.698,14.9625,1.152,14.35875
2023-12-11 14:40:00,0.882,9.648,8.154,7.05,11.445,9.87,1.716,14.49,1.104,14.4375
2023-12-11 14:45:00,0.906,8.856,8.406,6.75,11.7075,9.7125,1.674,15.1725,1.152,12.6
2023-12-11 14:50:00,0.918,10.08,8.37,7.2,11.2875,9.24,1.614,14.805,1.068,13.755
2023-12-11 14:55:00,0.876,10.134,8.334,7.275,11.3925,8.7675,1.584,14.385,1.104,13.41375
2023-12-11 15:00:00,0.894,8.46,7.74,7.5,11.445,9.03,1.566,14.91,1.056,13.86
2023-12-11 15:05:00,0.918,8.118,7.848,7.65,11.8125,8.9775,1.578,14.3325,1.188,14.595
2023-12-11 15:10:00,0.87,8.28,7.956,6.825,11.55,9.555,1.572,14.9625,1.14,13.3875
2023-12-11 15:15:00,0.9,9.504,8.028,7.2,10.92,9.975,1.566,14.91,1.08,11.97
2023-12-11 15:20:00,0.888,9.846,8.28,7.2,11.445,10.71,1.524,14.175,1.176,13.57125
2023-12-11 15:25:00,0.99,9.918,8.442,7.2,11.76,10.71,1.5,14.5425,1.152,13.02
2023-12-11 15:30:00,0.906,9.378,8.37,7.275,10.92,10.9725,1.5,14.7525,1.092,13.15125
2023-12-11 15:35:00,0.954,9.684,8.118,6.825,11.235,10.3425,1.524,14.175,1.092,15.09375
2023-12-11 15:40:00,0.888,9.648,7.704,7.5,11.4975,10.08,1.578,15.2775,1.14,13.93875
2023-12-11 15:45:00,0.936,9.18,8.01,6.75,11.025,10.08,1.548,14.385,1.176,13.09875
2023-12-11 15:50:00,0.954,9.738,7.848,6.975,11.445,10.0275,1.524,14.1225,1.248,13.72875
2023-12-11 15:55:00,0.9,10.062,7.488,6.375,11.55,9.975,1.548,15.54,1.164,12.495
2023-12-11 16:00:00,0.918,9.342,8.01,7.5,11.7075,9.87,1.578,15.8025,1.164,12.62625
2023-12-11 16:05:00,0.972,9.036,7.812,6.525,11.6025,10.08,1.614,13.44,1.212,13.65
2023-12-11 16:10:00,0.912,8.658,8.1,6.825,10.605,10.185,1.632,14.2275,1.164,12.67875
2023-12-11 16:15:00,0.858,9.18,8.136,6.6,10.08,10.2375,1.686,14.9625,1.164,13.36125
2023-12-11 16:20:00,0.888,9.306,7.848,6.75,9.975,10.185,1.566,14.91,1.236,14.88375
2023-12-11 16:25:00,0.888,8.208,8.1,7.125,10.4475,10.29,1.53,14.385,1.224,13.51875
2023-12-11 16:30:00,0.924,8.568,7.65,6.975,9.765,9.8175,1.518,14.07,1.212,13.44
2023-12-11 16:35:00,0.888,9.828,7.434,7.125,10.08,9.975,1.548,13.5975,1.2,13.7025
2023-12-11 16:40:00,0.924,9.954,7.344,7.8,10.4475,9.8175,1.65,14.07,1.236,13.3875
2023-12-11 16:45:00,0.948,9.522,7.11,7.125,10.0275,9.975,1.626,13.7025,1.14,13.20375
2023-12-11 16:50:00,0.87,9.756,7.2,6.975,10.5,10.71,1.614,13.965,1.104,13.9125
2023-12-11 16:55:00,1.17,9.666,6.858,7.2,10.395,10.605,1.626,13.4925,1.116,13.41375
2023-12-11 17:00:00,1.284,8.784,7.092,7.725,11.025,10.4475,1.614,13.8075,1.164,13.0725
2023-12-11 17:05:00,1.254,8.82,7.542,7.275,10.29,10.395,1.572,13.965,1.116,12.88875
2023-12-11 17:10:00,1.386,9.072,8.118,6.525,10.2375,10.4475,1.572,14.175,1.488,12.46875
2023-12-11 17:15:00,1.65,8.766,8.172,7.35,10.605,10.5525,1.518,13.4925,1.368,12.9675
2023-12-11 17:20:00,1.548,8.208,8.046,7.125,10.4475,10.4475,1.512,13.5975,1.32,12.9675
2023-12-11 17:25:00,1.518,9.09,8.136,6.75,10.605,10.605,1.572,14.3325,1.344,12.6
2023-12-11 17:30:00,1.416,9.558,8.406,6.45,10.3425,10.7625,1.512,14.6475,1.476,12.78375
2023-12-11 17:35:00,1.434,9.792,8.064,6.825,10.08,10.9725,1.53,13.125,1.368,13.125
2023-12-11 17:40:00,1.452,8.946,8.064,6.825,10.3425,10.8675,1.998,13.335,1.416,14.1225
2023-12-11 17:45:00,1.542,9.648,7.74,6.75,11.76,10.815,1.992,13.3875,1.464,14.30625
2023-12-11 17:50:00,1.62,9.918,7.668,6.675,12.285,10.92,2.004,14.5425,1.296,13.86
2023-12-11 17:55:00,1.626,9.774,7.74,6.825,12.075,11.6025,1.986,13.5975,1.284,13.46625
2023-12-11 18:00:00,1.65,9.99,7.722,6.3,12.495,11.2875,1.968,14.2275,1.344,12.8625
2023-12-11 18:05:00,1.602,10.188,7.578,7.35,12.705,11.55,1.962,13.5975,1.284,12.6
2023-12-11 18:10:00,1.572,8.676,7.452,6.675,11.55,11.4975,1.896,14.805,1.344,12.31125
2023-12-11 18:15:00,1.698,8.55,7.416,6.45,11.55,11.025,1.92,15.0675,1.38,12.285
2023-12-11 18:20:00,1.572,9.432,7.11,6.6,10.9725,11.235,1.914,15.0675,1.176,12.31125
2023-12-11 18:25:00,1.566,10.53,7.254,6.075,10.4475,11.13,1.896,15.8025,1.236,12.67875
2023-12-11 18:30:00,1.674,10.062,6.966,6.675,10.605,10.9725,1.896,15.12,1.26,13.2825
2023-12-11 18:35:00,1.584,9.522,7.956,7.5,12.18,11.025,1.95,14.3325,1.224,12.99375
2023-12-11 18:40:00,1.62,10.134,7.992,7.5,12.7575,11.3925,1.926,14.8575,1.296,12.99375
2023-12-11 18:45:00,1.566,9.396,8.352,8.025,12.81,10.9725,1.944,14.8575,1.284,11.13
2023-12-11 18:50:00,1.62,9.666,8.118,7.35,12.5475,11.1825,1.938,15.015,1.38,11.235
2023-12-11 18:55:00,1.644,9.594,8.73,8.7,12.495,10.7625,1.956,15.8025,1.332,10.92
2023-12-11 19:00:00,1.584,9.18,8.532,7.35,11.76,10.29,1.938,15.75,1.284,11.655
2023-12-11 19:05:00,1.608,9.594,8.082,8.4,11.55,10.1325,1.896,15.5925,1.344,11.36625
2023-12-11 19:10:00,1.566,8.982,7.632,8.25,11.8125,10.3425,1.914,14.5425,1.344,11.4975
2023-12-11 19:15:00,1.638,9.126,7.686,7.425,11.025,10.5525,1.908,15.33,1.236,10.5
2023-12-11 19:20:00,1.566,9.684,7.524,7.875,11.235,11.34,1.926,15.225,1.248,10.42125
2023-12-11 19:25:00,1.56,9.756,7.758,7.875,11.445,10.815,1.998,14.7,1.368,11.15625
2023-12-11 19:30:00,1.59,10.044,8.424,8.4,11.9175,10.1325,1.968,15.2775,1.284,11.10375
2023-12-11 19:35:00,1.53,10.566,8.154,7.95,12.18,10.08,1.926,15.54,1.248,11.15625
2023-12-11 19:40:00,1.548,10.314,8.19,7.575,11.4975,10.4475,1.89,15.225,1.248,10.8675
2023-12-11 19:45:00,1.674,9.126,7.902,7.275,12.9675,10.5525,1.878,14.6475,1.236,9.79125
2023-12-11 19:50:00,1.53,8.694,7.866,7.2,11.0775,11.1825,1.968,14.7,1.284,10.71
2023-12-11 19:55:00,1.512,8.892,7.794,6.825,12.2325,11.025,1.944,15.8025,1.272,10.9725
2023-12-11 20:00:00,1.524,8.964,7.974,7.125,11.76,11.0775,1.938,15.2775,1.26,11.05125
2023-12-11 20:05:00,1.566,10.008,8.262,6.825,12.1275,10.9725,1.908,14.3325,1.14,11.10375
2023-12-11 20:10:00,1.506,9.468,8.262,7.425,10.92,11.025,1.854,14.7525,1.236,10.7625
2023-12-11 20:15:00,1.512,9.09,8.334,7.575,11.3925,11.0775,1.878,14.4375,1.188,10.68375
2023-12-11 20:20:00,1.578,9.504,8.478,7.275,11.655,11.2875,1.866,15.015,1.164,10.395
2023-12-11 20:25:00,1.488,9.342,8.514,7.725,11.4975,11.1825,1.836,14.91,1.14,10.84125
2023-12-11 20:30:00,1.5,8.478,8.496,7.275,11.4975,10.8675,1.836,14.595,1.236,10.78875
2023-12-11 20:35:00,1.518,9.0,7.686,7.65,12.6525,10.9725,1.842,15.12,1.14,10.57875
2023-12-11 20:40:00,1.5,9.792,8.028,7.05,11.445,11.2875,1.848,14.385,1.152,10.7625
2023-12-11 20:45:00,1.62,9.054,8.532,6.975,10.6575,11.025,1.878,15.54,1.14,9.135
2023-12-11 20:50:00,1.452,8.298,8.55,7.275,11.97,10.815,1.884,15.6975,1.128,9.345
2023-12-11 20:55:00,1.494,8.838,7.92,7.2,11.025,10.5,1.818,14.7525,1.14,9.89625
2023-12-11 21:00:00,1.464,9.108,7.722,7.425,10.7625,10.6575,1.752,15.96,1.104,9.3975
2023-12-11 21:05:00,1.44,8.478,8.37,7.2,10.92,10.7625,1.74,16.065,1.224,10.10625
2023-12-11 21:10:00,1.542,7.74,9.036,7.05,11.4975,10.5525,1.68,15.3825,1.104,9.37125
2023-12-11 21:15:00,1.416,8.37,7.974,7.35,10.0275,10.3425,1.674,15.1725,1.128,9.89625
2023-12-11 21:20:00,1.416,8.244,8.136,6.975,9.87,10.7625,1.542,15.6975,1.08,8.74125
2023-12-11 21:25:00,1.512,8.082,8.766,7.8,10.71,10.71,1.512,16.0125,1.092,8.37375
2023-12-11 21:30:00,1.422,7.92,8.712,6.825,10.185,10.7625,1.494,16.065,1.116,8.74125
2023-12-11 21:35:00,1.44,8.28,8.226,7.8,10.3425,10.815,1.506,14.595,1.104,9.975
2023-12-11 21:40:00,1.506,7.812,7.992,7.125,10.6575,10.8675,1.506,15.8025,1.056,9.63375
2023-12-11 21:45:00,1.44,7.848,7.776,6.825,10.6575,10.8675,1.464,14.6475,1.08,10.15875
2023-12-11 21:50:00,1.47,7.632,8.046,6.225,11.13,10.815,1.476,15.54,0.996,8.7675
2023-12-11 21:55:00,1.422,7.722,8.118,6.6,10.5525,11.445,1.47,16.065,0.996,9.52875
2023-12-11 22:00:00,1.41,7.488,7.812,6.3,9.975,11.445,1.482,15.12,0.96,9.05625
2023-12-11 22:05:00,1.482,6.822,8.208,6.375,9.8175,11.0775,1.458,14.5425,0.96,9.1875
2023-12-11 22:10:00,1.41,7.326,8.262,6.0,10.2375,11.1825,1.434,14.2275,0.948,9.52875
2023-12-11 22:15:00,1.41,7.704,7.236,4.875,9.135,10.5,1.452,15.0675,0.948,9.555
2023-12-11 22:20:00,1.476,5.706,6.678,6.15,8.925,10.8675,1.446,14.5425,0.924,9.58125
2023-12-11 22:25:00,1.41,5.796,6.318,8.1,9.0825,10.8675,1.44,14.385,0.912,9.47625
2023-12-11 22:30:00,1.41,5.436,5.292,7.275,7.98,9.765,1.422,13.3875,0.9,9.47625
2023-12-11 22:35:00,1.326,5.148,4.932,7.275,7.14,7.35,1.41,14.07,0.912,9.94875
2023-12-11 22:40:00,1.224,5.328,5.04,6.825,6.72,7.455,1.41,14.0175,0.792,9.9225
2023-12-11 22:45:00,1.254,5.544,4.662,7.2,6.1425,6.93,1.428,13.965,0.66,9.24
2023-12-11 22:50:00,1.284,5.454,4.734,6.6,7.6125,6.9825,1.434,13.7025,0.66,9.2925
2023-12-11 22:55:00,1.23,5.418,4.356,6.225,8.3475,6.8775,1.434,13.545,0.672,9.37125
2023-12-11 23:00:00,1.284,5.436,4.338,5.775,7.14,6.7725,1.434,14.1225,0.66,8.79375
2023-12-11 23:05:00,1.272,5.22,4.068,5.7,7.5075,6.93,1.41,13.545,0.708,8.925
2023-12-11 23:10:00,1.23,5.256,4.158,5.775,7.2975,7.035,1.416,12.8625,0.624,8.61
2023-12-11 23:15:00,1.314,4.95,4.14,5.475,6.8775,6.93,1.428,13.0725,0.396,7.84875
2023-12-11 23:20:00,1.23,5.31,4.068,5.175,6.7725,6.9825,1.428,12.8625,0.384,8.16375
2023-12-11 23:25:00,1.236,5.67,4.644,5.175,6.72,6.51,1.422,12.39,0.396,6.5625
2023-12-11 23:30:00,1.302,6.03,4.392,4.65,6.825,7.35,1.404,13.02,0.396,6.69375
2023-12-11 23:35:00,0.93,5.472,4.338,5.325,6.825,7.5075,1.392,12.2325,0.384,6.2475
2023-12-11 23:40:00,0.966,5.796,4.122,5.25,5.8275,7.6125,1.416,12.39,0.396,6.6675
2023-12-11 23:45:00,0.966,5.31,4.392,5.025,6.615,7.35,1.41,13.02,0.396,7.035
2023-12-11 23:50:00,0.912,5.22,4.302,4.875,6.09,7.2975,0.87,12.075,0.396,6.06375
2023-12-11 23:55:00,0.954,5.868,4.104,5.1,6.51,6.93,0.864,12.705,0.384,6.09
2023-12-12 00:00:00,0.978,5.958,4.212,4.425,6.93,6.825,0.858,12.7575,0.384,5.9325
2023-12-12 00:05:00,0.924,5.274,4.23,4.95,6.09,7.4025,0.852,10.92,0.372,6.53625
2023-12-12 00:10:00,0.948,5.058,4.086,4.575,6.93,6.72,0.846,10.6575,0.408,6.2475
2023-12-12 00:15:00,0.972,4.914,3.888,5.175,6.3,7.0875,0.846,10.4475,0.372,5.4075
2023-12-12 00:20:00,0.912,5.796,3.942,4.5,6.405,6.8775,0.846,10.08,0.384,6.32625
2023-12-12 00:25:00,0.96,6.048,4.05,4.95,6.51,7.1925,0.852,10.1325,0.36,6.09
2023-12-12 00:30:00,0.96,5.508,3.726,4.5,6.5625,6.8775,0.858,9.135,0.396,6.53625
2023-12-12 00:35:00,0.96,5.526,3.906,4.8,6.825,7.035,0.852,9.1875,0.372,6.53625
2023-12-12 00:40:00,0.978,5.616,4.05,4.5,6.3525,6.7725,0.87,8.7675,0.408,6.6675
2023-12-12 00:45:00,0.912,5.274,4.032,4.875,5.9325,6.9825,0.858,8.925,0.384,6.4575
2023-12-12 00:50:00,0.954,5.94,4.14,4.35,6.2475,6.7725,0.858,8.6625,0.396,6.195
2023-12-12 00:55:00,0.96,6.48,4.374,4.5,5.8275,6.5625,0.858,9.765,0.384,6.09
2023-12-12 01:00:00,0.924,6.084,4.662,4.8,5.6175,6.825,0.864,9.03,0.396,6.615
2023-12-12 01:05:00,0.96,5.958,4.608,4.725,5.67,6.3525,0.852,9.135,0.384,6.615
2023-12-12 01:10:00,0.972,5.724,4.482,4.875,6.195,6.51,0.858,9.7125,0.42,7.245
